id,machine_id,timestamp,type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,tool_wear_hours,target,failure_type
7791,M_M_10,2024-01-01 21:00:00+00,M,303.40,312.20,1615,35.70,56,13,0,No Failure
7792,M_M_10,2024-01-01 22:00:00+00,M,298.10,308.70,1527,43.00,56,14,0,No Failure
7793,M_M_10,2024-01-01 23:00:00+00,M,301.30,310.80,1455,41.20,56,15,0,No Failure
7794,M_M_10,2024-01-02 00:00:00+00,M,299.20,308.40,1330,51.20,56,16,0,No Failure
7795,M_M_10,2024-01-02 01:00:00+00,M,300.80,310.90,1522,46.20,56,17,0,No Failure
7796,M_M_10,2024-01-02 02:00:00+00,M,301.80,310.90,1358,52.30,56,18,0,No Failure
7797,M_M_10,2024-01-02 03:00:00+00,M,297.20,308.60,1444,41.10,56,19,0,No Failure
7798,M_M_10,2024-01-02 04:00:00+00,M,298.10,308.10,1452,40.80,56,20,0,No Failure
7799,M_M_10,2024-01-02 05:00:00+00,M,297.20,308.00,1478,42.50,56,21,0,No Failure
7800,M_M_10,2024-01-02 06:00:00+00,M,302.30,311.70,1453,42.50,56,22,0,No Failure
7801,M_M_10,2024-01-02 07:00:00+00,M,298.50,309.40,1365,48.70,56,23,0,No Failure
7802,M_M_10,2024-01-02 08:00:00+00,M,297.00,307.90,1493,34.70,57,24,0,No Failure
7803,M_M_10,2024-01-02 09:00:00+00,M,297.60,309.60,1592,35.80,57,25,0,No Failure
7804,M_M_10,2024-01-02 10:00:00+00,M,296.90,308.00,1497,44.80,57,26,0,No Failure
7805,M_M_10,2024-01-02 11:00:00+00,M,299.80,309.40,1439,47.40,57,27,0,No Failure
7806,M_M_10,2024-01-02 12:00:00+00,M,302.10,311.20,1616,35.10,57,28,0,No Failure
7807,M_M_10,2024-01-02 13:00:00+00,M,297.80,307.40,1488,36.10,57,29,0,No Failure
7808,M_M_10,2024-01-02 14:00:00+00,M,302.60,310.50,1420,56.40,57,30,0,No Failure
7809,M_M_10,2024-01-02 15:00:00+00,M,298.10,307.80,1608,32.60,57,31,0,No Failure
7810,M_M_10,2024-01-02 16:00:00+00,M,301.00,311.30,1454,41.50,57,32,0,No Failure
7811,M_M_10,2024-01-02 17:00:00+00,M,302.20,310.90,1488,44.20,57,33,0,No Failure
7812,M_M_10,2024-01-02 18:00:00+00,M,302.50,311.90,1298,57.50,57,34,0,No Failure
7813,M_M_10,2024-01-02 19:00:00+00,M,302.90,311.10,1926,21.80,58,35,0,No Failure
7814,M_M_10,2024-01-02 20:00:00+00,M,300.70,311.30,1562,37.10,58,36,0,No Failure
7815,M_M_10,2024-01-02 21:00:00+00,M,302.20,310.90,1302,53.40,58,37,0,No Failure
7816,M_M_10,2024-01-02 22:00:00+00,M,298.90,310.00,1561,45.30,58,38,0,No Failure
7817,M_M_10,2024-01-02 23:00:00+00,M,298.20,308.80,1645,28.20,58,39,0,No Failure
7818,M_M_10,2024-01-03 00:00:00+00,M,301.60,310.80,1664,32.00,58,40,0,No Failure
7819,M_M_10,2024-01-03 01:00:00+00,M,298.00,308.50,1682,33.00,58,41,0,No Failure
7820,M_M_10,2024-01-03 02:00:00+00,M,297.30,308.40,1599,32.90,58,42,0,No Failure
7821,M_M_10,2024-01-03 03:00:00+00,M,297.90,308.80,1602,32.10,59,43,0,No Failure
7822,M_M_10,2024-01-03 04:00:00+00,M,301.00,310.90,1554,32.70,59,44,0,No Failure
7823,M_M_10,2024-01-03 05:00:00+00,M,303.40,312.20,1972,23.50,59,45,0,No Failure
7824,M_M_10,2024-01-03 06:00:00+00,M,297.40,308.40,1675,29.50,59,46,0,No Failure
7825,M_M_10,2024-01-03 07:00:00+00,M,299.90,309.50,1412,57.90,59,47,0,No Failure
7826,M_M_10,2024-01-03 08:00:00+00,M,301.80,310.80,1618,37.80,59,48,0,No Failure
7827,M_M_10,2024-01-03 09:00:00+00,M,302.30,311.40,1479,45.60,59,49,0,No Failure
7828,M_M_10,2024-01-03 10:00:00+00,M,299.40,309.10,1417,47.30,59,50,0,No Failure
7829,M_M_10,2024-01-03 11:00:00+00,M,302.00,310.90,1352,55.50,59,51,0,No Failure
7830,M_M_10,2024-01-03 12:00:00+00,M,300.50,309.50,1320,49.90,59,52,0,No Failure
7831,M_M_10,2024-01-03 13:00:00+00,M,298.80,309.80,1477,46.70,59,53,0,No Failure
7832,M_M_10,2024-01-03 14:00:00+00,M,299.30,309.10,1571,38.30,59,54,0,No Failure
7833,M_M_10,2024-01-03 15:00:00+00,M,297.90,309.10,1558,39.20,59,55,0,No Failure
7834,M_M_10,2024-01-03 16:00:00+00,M,300.50,309.40,2179,16.30,59,56,0,No Failure
7835,M_M_10,2024-01-03 17:00:00+00,M,301.30,310.80,1418,45.40,59,57,0,No Failure
7836,M_M_10,2024-01-03 18:00:00+00,M,298.10,308.70,1315,56.80,59,58,0,No Failure
7837,M_M_10,2024-01-03 19:00:00+00,M,300.70,310.30,1471,40.20,59,59,0,No Failure
7838,M_M_10,2024-01-03 20:00:00+00,M,298.70,309.80,1475,40.50,59,60,0,No Failure
7839,M_M_10,2024-01-03 21:00:00+00,M,300.80,310.40,1518,36.00,59,61,0,No Failure
7840,M_M_10,2024-01-03 22:00:00+00,M,297.50,309.50,1553,42.40,60,62,0,No Failure
7841,M_M_10,2024-01-03 23:00:00+00,M,296.90,307.90,1441,47.60,60,63,0,No Failure
7842,M_M_10,2024-01-04 00:00:00+00,M,298.80,309.90,1495,35.20,60,64,0,No Failure
7843,M_M_10,2024-01-04 01:00:00+00,M,303.30,311.50,1373,47.30,60,65,1,Heat Dissipation Failure
7844,M_M_10,2024-01-04 02:00:00+00,M,295.80,306.50,1514,37.70,60,66,0,No Failure
7845,M_M_10,2024-01-04 03:00:00+00,M,302.40,311.40,1508,41.20,60,67,0,No Failure
7846,M_M_10,2024-01-04 04:00:00+00,M,302.50,311.90,1340,59.40,60,68,0,No Failure
7847,M_M_10,2024-01-04 05:00:00+00,M,300.50,311.40,1312,51.40,60,69,0,No Failure
7848,M_M_10,2024-01-04 06:00:00+00,M,302.80,312.20,1452,50.30,60,70,0,No Failure
7849,M_M_10,2024-01-04 07:00:00+00,M,303.50,313.00,1902,21.60,60,71,0,No Failure
7850,M_M_10,2024-01-04 08:00:00+00,M,301.80,310.30,1465,46.50,60,72,0,No Failure
7851,M_M_10,2024-01-04 09:00:00+00,M,301.70,310.10,1431,44.00,61,73,0,No Failure
7852,M_M_10,2024-01-04 10:00:00+00,M,298.80,308.60,1571,33.70,61,74,0,No Failure
7853,M_M_10,2024-01-04 11:00:00+00,M,298.90,310.10,1484,40.40,61,75,0,No Failure
7854,M_M_10,2024-01-04 12:00:00+00,M,303.30,311.80,1441,44.90,61,76,0,No Failure
7855,M_M_10,2024-01-04 13:00:00+00,M,301.50,310.70,1744,28.20,61,77,0,No Failure
7856,M_M_10,2024-01-04 14:00:00+00,M,302.40,310.10,1358,54.60,61,78,1,Heat Dissipation Failure
7857,M_M_10,2024-01-04 15:00:00+00,M,298.70,310.10,1549,42.50,61,79,0,No Failure
7858,M_M_10,2024-01-04 16:00:00+00,M,301.30,310.70,1391,52.50,61,80,0,No Failure
7859,M_M_10,2024-01-04 17:00:00+00,M,300.10,310.10,1443,49.30,61,81,0,No Failure
7860,M_M_10,2024-01-04 18:00:00+00,M,297.10,308.60,1717,31.30,61,82,0,No Failure
7861,M_M_10,2024-01-04 19:00:00+00,M,298.60,310.10,1458,41.90,61,83,0,No Failure
7862,M_M_10,2024-01-04 20:00:00+00,M,300.70,309.60,1439,43.00,61,84,0,No Failure
7863,M_M_10,2024-01-04 21:00:00+00,M,304.00,313.00,1377,56.00,61,85,0,No Failure
7864,M_M_11,2024-01-01 08:00:00+00,M,300.80,310.40,1450,39.40,62,0,0,No Failure
7865,M_M_11,2024-01-01 09:00:00+00,M,301.80,310.80,1691,33.40,62,1,0,No Failure
7866,M_M_11,2024-01-01 10:00:00+00,M,298.10,308.80,1433,48.20,62,2,0,No Failure
7867,M_M_11,2024-01-01 11:00:00+00,M,299.10,308.40,1330,53.60,62,3,0,No Failure
7868,M_M_11,2024-01-01 12:00:00+00,M,297.90,309.10,1614,38.10,62,4,0,No Failure
7869,M_M_11,2024-01-01 13:00:00+00,M,302.20,311.40,1626,31.60,62,5,0,No Failure
7870,M_M_11,2024-01-01 14:00:00+00,M,302.30,311.40,1418,41.30,62,6,0,No Failure
7871,M_M_11,2024-01-01 15:00:00+00,M,303.50,312.60,1405,51.60,62,7,0,No Failure
7872,M_M_11,2024-01-01 16:00:00+00,M,299.90,309.50,2065,18.10,62,8,0,No Failure
7873,M_M_11,2024-01-01 17:00:00+00,M,297.40,308.00,1355,55.10,63,9,0,No Failure
7874,M_M_11,2024-01-01 18:00:00+00,M,302.20,311.20,1544,43.60,63,10,0,No Failure
7875,M_M_11,2024-01-01 19:00:00+00,M,298.80,308.80,1441,40.50,63,11,0,No Failure
7876,M_M_11,2024-01-01 20:00:00+00,M,302.20,311.70,1584,36.20,63,12,0,No Failure
7877,M_M_11,2024-01-01 21:00:00+00,M,297.60,308.40,1398,48.90,63,13,0,No Failure
7878,M_M_11,2024-01-01 22:00:00+00,M,301.90,311.30,1522,35.60,63,14,0,No Failure
7879,M_M_11,2024-01-01 23:00:00+00,M,301.60,310.80,1290,65.30,63,15,0,No Failure
7880,M_M_11,2024-01-02 00:00:00+00,M,303.70,312.80,1634,33.80,63,16,0,No Failure
7881,M_M_11,2024-01-02 01:00:00+00,M,302.30,311.10,1338,53.30,63,17,0,No Failure
7882,M_M_11,2024-01-02 02:00:00+00,M,300.70,310.90,1369,51.20,63,18,0,No Failure
7883,M_M_11,2024-01-02 03:00:00+00,M,303.40,312.90,1422,39.90,63,19,0,No Failure
7884,M_M_11,2024-01-02 04:00:00+00,M,300.80,310.90,1678,28.10,63,20,0,No Failure
7885,M_M_11,2024-01-02 05:00:00+00,M,300.70,311.20,1769,26.50,63,21,0,No Failure
7886,M_M_11,2024-01-02 06:00:00+00,M,296.90,308.10,1440,46.30,64,22,0,No Failure
7887,M_M_11,2024-01-02 07:00:00+00,M,299.00,310.20,1628,35.80,64,23,0,No Failure
7888,M_M_11,2024-01-02 08:00:00+00,M,300.60,310.60,1403,50.40,64,24,0,No Failure
7889,M_M_11,2024-01-02 09:00:00+00,M,302.40,311.00,1580,36.50,64,25,0,No Failure
7890,M_M_11,2024-01-02 10:00:00+00,M,297.90,307.60,1609,30.30,64,26,0,No Failure
7891,M_M_11,2024-01-02 11:00:00+00,M,298.70,308.60,1722,24.70,64,27,0,No Failure
7892,M_M_11,2024-01-02 12:00:00+00,M,303.30,311.80,1489,49.40,64,28,0,No Failure
7893,M_M_11,2024-01-02 13:00:00+00,M,301.20,310.80,1734,31.30,64,29,0,No Failure
7894,M_M_11,2024-01-02 14:00:00+00,M,298.80,309.80,1413,45.50,64,30,0,No Failure
7895,M_M_11,2024-01-02 15:00:00+00,M,299.60,310.90,1474,39.70,64,31,0,No Failure
7896,M_M_11,2024-01-02 16:00:00+00,M,299.20,308.60,1631,35.40,64,32,0,No Failure
7897,M_M_11,2024-01-02 17:00:00+00,M,298.70,310.10,1402,69.70,64,33,1,Power Failure
7898,M_M_11,2024-01-02 18:00:00+00,M,299.00,310.20,1657,32.30,64,34,0,No Failure
7899,M_M_11,2024-01-02 19:00:00+00,M,301.50,310.70,1510,36.00,64,35,0,No Failure
7900,M_M_11,2024-01-02 20:00:00+00,M,298.10,308.90,1417,39.20,65,36,0,No Failure
7901,M_M_11,2024-01-02 21:00:00+00,M,300.50,310.40,1548,37.30,65,37,0,No Failure
7902,M_M_11,2024-01-02 22:00:00+00,M,299.80,309.20,1372,58.20,65,38,0,No Failure
7903,M_M_11,2024-01-02 23:00:00+00,M,298.00,308.60,1254,55.80,65,39,0,No Failure
7904,M_M_11,2024-01-03 00:00:00+00,M,303.40,312.60,2706,9.80,65,40,1,Power Failure
7905,M_M_11,2024-01-03 01:00:00+00,M,302.30,311.50,1445,44.80,65,41,0,No Failure
7906,M_M_11,2024-01-03 02:00:00+00,M,298.10,310.00,1393,43.10,65,42,0,No Failure
7907,M_M_11,2024-01-03 03:00:00+00,M,297.60,309.50,1709,32.20,65,43,0,No Failure
7908,M_M_11,2024-01-03 04:00:00+00,M,301.90,310.80,1557,35.30,65,44,0,No Failure
7909,M_M_11,2024-01-03 05:00:00+00,M,298.10,308.80,1378,53.50,65,45,0,No Failure
7910,M_M_11,2024-01-03 06:00:00+00,M,298.90,309.30,1581,30.70,65,46,0,No Failure
7911,M_M_11,2024-01-03 07:00:00+00,M,298.90,310.10,1549,40.20,65,47,0,No Failure
7912,M_M_11,2024-01-03 08:00:00+00,M,298.60,309.50,1366,55.00,65,48,0,No Failure
7913,M_M_11,2024-01-03 09:00:00+00,M,300.80,310.90,1514,38.70,66,49,0,No Failure
7914,M_M_11,2024-01-03 10:00:00+00,M,304.00,313.00,1685,28.20,66,50,0,No Failure
7915,M_M_11,2024-01-03 11:00:00+00,M,301.70,310.90,1435,48.00,66,51,0,No Failure
7916,M_M_11,2024-01-03 12:00:00+00,M,300.20,311.50,1547,40.90,66,52,0,No Failure
7917,M_M_11,2024-01-03 13:00:00+00,M,297.60,309.00,1815,25.30,66,53,0,No Failure
7918,M_M_11,2024-01-03 14:00:00+00,M,298.80,308.50,1510,38.70,66,54,0,No Failure
7919,M_M_11,2024-01-03 15:00:00+00,M,303.80,312.90,1815,27.80,66,55,0,No Failure
7920,M_M_11,2024-01-03 16:00:00+00,M,301.00,310.90,1510,44.50,66,56,0,No Failure
7921,M_M_11,2024-01-03 17:00:00+00,M,299.10,310.40,1524,51.40,66,57,0,No Failure
7922,M_M_11,2024-01-03 18:00:00+00,M,300.70,309.50,1838,24.90,66,58,0,No Failure
7923,M_M_11,2024-01-03 19:00:00+00,M,302.20,311.70,1466,49.00,66,59,0,No Failure
7924,M_M_11,2024-01-03 20:00:00+00,M,301.20,310.70,1426,46.10,67,60,0,No Failure
7925,M_M_11,2024-01-03 21:00:00+00,M,298.00,307.90,1750,26.60,67,61,0,No Failure
7926,M_M_11,2024-01-03 22:00:00+00,M,299.60,309.10,1471,44.30,67,62,0,No Failure
7927,M_M_11,2024-01-03 23:00:00+00,M,299.50,310.10,1359,61.10,67,63,0,No Failure
7928,M_M_11,2024-01-04 00:00:00+00,M,302.30,311.40,1345,47.60,67,64,0,No Failure
7929,M_M_11,2024-01-04 01:00:00+00,M,300.50,309.50,1691,27.60,67,65,0,No Failure
7930,M_M_11,2024-01-04 02:00:00+00,M,299.00,310.30,1662,33.60,67,66,0,No Failure
7931,M_M_11,2024-01-04 03:00:00+00,M,296.30,307.40,1958,19.10,67,67,0,No Failure
7932,M_M_11,2024-01-04 04:00:00+00,M,296.90,308.00,1641,33.30,67,68,0,No Failure
7933,M_M_11,2024-01-04 05:00:00+00,M,300.00,309.60,1423,48.70,67,69,0,No Failure
7934,M_M_11,2024-01-04 06:00:00+00,M,302.30,310.90,1360,44.00,67,70,1,Heat Dissipation Failure
7935,M_M_11,2024-01-04 07:00:00+00,M,299.30,309.00,1496,43.40,67,71,0,No Failure
7936,M_M_11,2024-01-04 08:00:00+00,M,301.50,310.60,1382,58.10,67,72,0,No Failure
7937,M_M_11,2024-01-04 09:00:00+00,M,301.80,310.70,1309,43.30,68,73,0,No Failure
7938,M_M_11,2024-01-04 10:00:00+00,M,300.60,309.60,1503,38.40,68,74,0,No Failure
7939,M_M_11,2024-01-04 11:00:00+00,M,300.20,311.70,1597,39.50,68,75,0,No Failure
7940,M_M_11,2024-01-04 12:00:00+00,M,298.40,309.40,1666,24.30,68,76,0,No Failure
7941,M_M_11,2024-01-04 13:00:00+00,M,303.30,312.40,1505,38.90,68,77,0,No Failure
7942,M_M_11,2024-01-04 14:00:00+00,M,300.00,310.20,1443,58.70,68,78,0,No Failure
7943,M_M_11,2024-01-04 15:00:00+00,M,301.20,310.90,1424,45.20,68,79,0,No Failure
7944,M_M_11,2024-01-04 16:00:00+00,M,299.70,309.20,1608,34.40,68,80,0,No Failure
7945,M_M_11,2024-01-04 17:00:00+00,M,298.20,308.90,1414,44.30,68,81,0,No Failure
7946,M_M_11,2024-01-04 18:00:00+00,M,298.00,308.90,1339,51.40,68,82,0,No Failure
7947,M_M_11,2024-01-04 19:00:00+00,M,300.20,311.40,1450,38.50,68,83,0,No Failure
7948,M_M_11,2024-01-04 20:00:00+00,M,300.60,310.50,1462,41.30,68,84,0,No Failure
7949,M_M_11,2024-01-04 21:00:00+00,M,303.40,312.90,1307,54.30,68,85,0,No Failure
7950,M_M_12,2024-01-01 08:00:00+00,M,296.90,307.90,1979,20.40,68,0,0,No Failure
7951,M_M_12,2024-01-01 09:00:00+00,M,302.30,311.20,1432,42.70,68,1,0,No Failure
7952,M_M_12,2024-01-01 10:00:00+00,M,300.50,311.40,1390,51.90,68,2,0,No Failure
7953,M_M_12,2024-01-01 11:00:00+00,M,297.60,308.30,1467,36.70,68,3,0,No Failure
7954,M_M_12,2024-01-01 12:00:00+00,M,301.50,310.70,1416,53.20,69,4,0,No Failure
7955,M_M_12,2024-01-01 13:00:00+00,M,303.80,312.90,1594,35.20,69,5,0,No Failure
7956,M_M_12,2024-01-01 14:00:00+00,M,295.80,306.40,1335,51.70,69,6,0,No Failure
7957,M_M_12,2024-01-01 15:00:00+00,M,297.90,307.70,1517,39.50,69,7,0,No Failure
7958,M_M_12,2024-01-01 16:00:00+00,M,296.50,307.40,1350,55.60,69,8,0,No Failure
7959,M_M_12,2024-01-01 17:00:00+00,M,298.30,308.40,1539,43.40,69,9,0,No Failure
7960,M_M_12,2024-01-01 18:00:00+00,M,297.60,308.80,1453,39.70,69,10,0,No Failure
7961,M_M_12,2024-01-01 19:00:00+00,M,298.70,308.50,1360,52.90,69,11,0,No Failure
7962,M_M_12,2024-01-01 20:00:00+00,M,303.40,311.80,1316,50.90,69,12,1,Heat Dissipation Failure
7963,M_M_12,2024-01-01 21:00:00+00,M,301.00,312.20,1629,32.60,69,13,0,No Failure
7964,M_M_12,2024-01-01 22:00:00+00,M,298.70,310.00,1459,40.20,69,14,0,No Failure
7965,M_M_12,2024-01-01 23:00:00+00,M,299.10,310.40,1422,49.30,69,15,0,No Failure
7966,M_M_12,2024-01-02 00:00:00+00,M,302.20,311.60,1386,50.50,69,16,0,No Failure
7967,M_M_12,2024-01-02 01:00:00+00,M,302.50,310.40,1605,36.00,69,17,0,No Failure
7968,M_M_12,2024-01-02 02:00:00+00,M,300.60,311.60,1473,31.50,69,18,0,No Failure
7969,M_M_12,2024-01-02 03:00:00+00,M,298.10,309.40,1362,47.60,70,19,0,No Failure
7970,M_M_12,2024-01-02 04:00:00+00,M,299.00,309.40,1561,37.30,70,20,0,No Failure
7971,M_M_12,2024-01-02 05:00:00+00,M,299.40,309.10,1461,48.60,70,21,0,No Failure
7972,M_M_12,2024-01-02 06:00:00+00,M,298.90,309.90,1501,37.10,70,22,0,No Failure
7973,M_M_12,2024-01-02 07:00:00+00,M,301.90,310.70,1511,37.60,70,23,0,No Failure
7974,M_M_12,2024-01-02 08:00:00+00,M,301.70,310.60,1380,45.80,70,24,0,No Failure
7975,M_M_12,2024-01-02 09:00:00+00,M,299.60,310.20,1620,30.00,70,25,0,No Failure
7976,M_M_12,2024-01-02 10:00:00+00,M,300.60,309.60,1365,50.00,70,26,0,No Failure
7977,M_M_12,2024-01-02 11:00:00+00,M,298.60,309.50,1580,33.90,70,27,0,No Failure
7978,M_M_12,2024-01-02 12:00:00+00,M,298.10,308.80,1394,47.90,70,28,0,No Failure
7979,M_M_12,2024-01-02 13:00:00+00,M,297.40,308.10,1734,27.70,70,29,0,No Failure
7980,M_M_12,2024-01-02 14:00:00+00,M,299.00,310.30,1657,31.00,70,30,0,No Failure
7981,M_M_12,2024-01-02 15:00:00+00,M,302.30,311.00,1546,35.50,70,31,0,No Failure
7982,M_M_12,2024-01-02 16:00:00+00,M,302.70,310.50,1398,47.30,70,32,0,No Failure
7983,M_M_12,2024-01-02 17:00:00+00,M,297.80,307.80,1310,57.90,70,33,0,No Failure
7984,M_M_12,2024-01-02 18:00:00+00,M,302.30,311.20,1507,47.70,70,34,0,No Failure
7985,M_M_12,2024-01-02 19:00:00+00,M,298.60,309.70,1280,64.10,71,35,0,No Failure
7986,M_M_12,2024-01-02 20:00:00+00,M,300.70,309.60,1525,36.50,71,36,0,No Failure
7987,M_M_12,2024-01-02 21:00:00+00,M,300.00,309.90,1530,34.50,71,37,0,No Failure
7988,M_M_12,2024-01-02 22:00:00+00,M,298.90,309.80,1353,53.70,71,38,0,No Failure
7989,M_M_12,2024-01-02 23:00:00+00,M,298.30,309.00,1802,27.50,71,39,0,No Failure
7990,M_M_12,2024-01-03 00:00:00+00,M,300.20,311.70,1397,50.20,71,40,0,No Failure
7991,M_M_12,2024-01-03 01:00:00+00,M,300.80,312.30,1535,40.30,71,41,0,No Failure
7992,M_M_12,2024-01-03 02:00:00+00,M,302.30,311.20,1546,40.00,71,42,0,No Failure
7993,M_M_12,2024-01-03 03:00:00+00,M,299.30,308.60,1448,52.10,71,43,0,No Failure
7994,M_M_12,2024-01-03 04:00:00+00,M,300.70,310.80,1486,41.20,71,44,0,No Failure
7995,M_M_12,2024-01-03 05:00:00+00,M,303.90,313.10,1483,47.20,71,45,0,No Failure
7996,M_M_12,2024-01-03 06:00:00+00,M,300.10,310.30,1345,57.10,71,46,0,No Failure
7997,M_M_12,2024-01-03 07:00:00+00,M,299.10,308.40,1332,51.70,71,47,0,No Failure
7998,M_M_12,2024-01-03 08:00:00+00,M,297.60,308.30,1567,34.60,71,48,0,No Failure
7999,M_M_12,2024-01-03 09:00:00+00,M,303.50,312.30,1543,33.30,71,49,0,No Failure
8000,M_M_12,2024-01-03 10:00:00+00,M,297.30,308.40,1370,50.50,71,50,0,No Failure
8001,M_M_12,2024-01-03 11:00:00+00,M,296.90,308.00,1430,55.90,71,51,0,No Failure
8002,M_M_12,2024-01-03 12:00:00+00,M,303.70,312.00,2663,11.40,71,52,1,Power Failure
8003,M_M_12,2024-01-03 13:00:00+00,M,298.70,309.80,1435,48.80,71,53,0,No Failure
8004,M_M_12,2024-01-03 14:00:00+00,M,302.70,312.00,1944,21.40,71,54,0,No Failure
8005,M_M_12,2024-01-03 15:00:00+00,M,297.90,308.90,1547,44.00,72,55,0,No Failure
8006,M_M_12,2024-01-03 16:00:00+00,M,296.60,307.40,1790,25.80,72,56,0,No Failure
8007,M_M_12,2024-01-03 17:00:00+00,M,300.70,311.00,1413,44.30,72,57,0,No Failure
8008,M_M_12,2024-01-03 18:00:00+00,M,296.40,307.50,1684,31.40,72,58,0,No Failure
8009,M_M_12,2024-01-03 19:00:00+00,M,298.70,310.10,1368,56.80,72,59,0,No Failure
8010,M_M_12,2024-01-03 20:00:00+00,M,303.30,311.80,1583,33.30,72,60,0,No Failure
8011,M_M_12,2024-01-03 21:00:00+00,M,301.10,310.60,1479,41.10,72,61,0,No Failure
8012,M_M_12,2024-01-03 22:00:00+00,M,304.10,313.30,1480,38.40,72,62,0,No Failure
8013,M_M_12,2024-01-03 23:00:00+00,M,302.30,311.00,1521,34.80,72,63,0,No Failure
8014,M_M_12,2024-01-04 00:00:00+00,M,298.80,308.80,1497,46.80,72,64,0,No Failure
8015,M_M_12,2024-01-04 01:00:00+00,M,300.70,309.70,1523,38.20,73,65,0,No Failure
8016,M_M_12,2024-01-04 02:00:00+00,M,300.20,311.30,1587,31.20,73,66,0,No Failure
8017,M_M_12,2024-01-04 03:00:00+00,M,299.60,309.10,1560,37.10,73,67,0,No Failure
8018,M_M_12,2024-01-04 04:00:00+00,M,300.90,310.80,1519,34.90,73,68,0,No Failure
8019,M_M_12,2024-01-04 05:00:00+00,M,299.60,310.10,1646,29.60,73,69,0,No Failure
8020,M_M_12,2024-01-04 06:00:00+00,M,302.30,310.90,1762,24.50,73,70,0,No Failure
8021,M_M_12,2024-01-04 07:00:00+00,M,301.70,310.70,1659,29.90,73,71,0,No Failure
8022,M_M_12,2024-01-04 08:00:00+00,M,301.90,310.40,1373,48.00,73,72,1,Heat Dissipation Failure
8023,M_M_12,2024-01-04 09:00:00+00,M,298.10,308.00,1543,41.90,73,73,0,No Failure
8024,M_M_12,2024-01-04 10:00:00+00,M,301.10,310.60,1410,43.90,73,74,0,No Failure
8025,M_M_12,2024-01-04 11:00:00+00,M,301.90,310.70,1472,47.00,73,75,0,No Failure
8026,M_M_12,2024-01-04 12:00:00+00,M,303.30,312.60,1482,44.40,73,76,0,No Failure
8027,M_M_12,2024-01-04 13:00:00+00,M,298.20,309.40,1693,34.40,73,77,0,No Failure
8028,M_M_12,2024-01-04 14:00:00+00,M,298.10,307.70,1445,48.00,73,78,0,No Failure
8029,M_M_12,2024-01-04 15:00:00+00,M,298.90,310.10,1484,37.90,73,79,0,No Failure
8030,M_M_12,2024-01-04 16:00:00+00,M,302.90,311.20,1467,37.70,73,80,0,No Failure
8031,M_M_12,2024-01-04 17:00:00+00,M,300.60,309.40,1312,45.20,73,81,0,No Failure
8032,M_M_12,2024-01-04 18:00:00+00,M,301.00,310.60,1460,53.60,74,82,0,No Failure
8033,M_M_12,2024-01-04 19:00:00+00,M,298.80,310.00,1295,52.70,74,83,0,No Failure
8034,M_M_12,2024-01-04 20:00:00+00,M,300.20,310.40,1202,61.70,74,84,0,No Failure
8035,M_M_12,2024-01-04 21:00:00+00,M,302.20,311.20,1627,33.20,74,85,0,No Failure
8036,M_M_13,2024-01-01 08:00:00+00,M,297.50,308.30,1521,38.20,74,0,0,No Failure
8037,M_M_13,2024-01-01 09:00:00+00,M,301.40,310.60,1464,37.40,74,1,0,No Failure
8038,M_M_13,2024-01-01 10:00:00+00,M,299.50,308.90,1448,42.90,74,2,0,No Failure
8039,M_M_13,2024-01-01 11:00:00+00,M,297.60,308.70,1376,59.90,74,3,0,No Failure
8040,M_M_13,2024-01-01 12:00:00+00,M,298.70,308.30,1349,46.60,74,4,0,No Failure
8041,M_M_13,2024-01-01 13:00:00+00,M,297.70,308.30,1547,36.80,74,5,0,No Failure
8042,M_M_13,2024-01-01 14:00:00+00,M,302.50,311.80,2023,19.10,74,6,0,No Failure
8043,M_M_13,2024-01-01 15:00:00+00,M,302.70,312.00,1538,36.70,74,7,0,No Failure
8044,M_M_13,2024-01-01 16:00:00+00,M,303.90,313.20,1570,40.70,74,8,0,No Failure
8045,M_M_13,2024-01-01 17:00:00+00,M,297.90,307.80,1303,59.30,75,9,0,No Failure
8046,M_M_13,2024-01-01 18:00:00+00,M,300.70,310.80,1469,46.40,75,10,0,No Failure
8047,M_M_13,2024-01-01 19:00:00+00,M,298.20,308.90,1326,54.40,75,11,0,No Failure
8048,M_M_13,2024-01-01 20:00:00+00,M,298.30,310.10,1389,49.60,75,12,0,No Failure
8049,M_M_13,2024-01-01 21:00:00+00,M,298.80,310.20,1581,37.50,75,13,0,No Failure
8050,M_M_13,2024-01-01 22:00:00+00,M,300.50,311.40,2072,18.80,75,14,0,No Failure
8051,M_M_13,2024-01-01 23:00:00+00,M,303.30,311.80,1548,33.50,75,15,0,No Failure
8052,M_M_13,2024-01-02 00:00:00+00,M,301.60,310.60,1309,65.80,75,16,1,Power Failure
8053,M_M_13,2024-01-02 01:00:00+00,M,300.60,310.60,1427,52.80,75,17,0,No Failure
8054,M_M_13,2024-01-02 02:00:00+00,M,304.20,313.40,1329,54.50,75,18,0,No Failure
8055,M_M_13,2024-01-02 03:00:00+00,M,298.00,308.00,1620,29.40,75,19,0,No Failure
8056,M_M_13,2024-01-02 04:00:00+00,M,300.90,312.10,1297,48.60,76,20,0,No Failure
8057,M_M_13,2024-01-02 05:00:00+00,M,300.70,309.70,1435,44.70,76,21,0,No Failure
